-0.18671336555154996	0.0640799692500955	-0.3075222298792872	0.037620138036657855	-0.17015129958935898	-0.07950688948683579	0.14095959466624192	-0.07635967414809407	0.009972853508844269	-0.010631841834848567	0.036985173073273495	-0.12598978065203492	0.19019009613421656	-0.07807147919449825	0.12482352012171384	-0.14657825131649643
-0.18070756783703357	0.17928441946490772	0.05891105948921596	0.12363467002037147	-0.037572349414066834	0.0812407020570128	-0.19004593189790145	-0.14413674416953473	0.09409455698879154	-0.06154240121600917	0.22677949399053315	0.0779274449154571	-0.04096293405661739	-0.05622306258894041	-0.0022435681205668634	0.033915867422699864
-0.15109045941880253	0.18430021907901498	-0.002445916154754313	0.06586831220303575	-0.04629320753003435	0.12551798472446607	0.18362967747001419	-0.024828467145130706	0.04629461468188433	-0.025538239396867408	0.008915197308404336	0.0012277780776350708	-0.08547776199629499	0.057004767315411306	-0.1248802866973925	0.13184623791149658
-0.17583191198485604	-0.2527760257202939	0.003334992326266051	-0.40985948981092496	-0.15831504126303975	0.49390335574818756	-0.28519423290387075	0.09945017381988977	0.15301802585144486	-0.2279129614613044	-0.18833386778008643	-0.25735026671662403	0.1031862972312998	-0.096907167646514	0.11846571499976313	-0.08593531852986819
-0.16254660385721867	0.1453956754416315	-0.031231983635973022	0.09058606150955993	-0.08319752717756401	0.11110753593230606	0.06313094777588185	-0.09617228358312324	-0.046570480083781	-0.12872357461886402	0.14492017751921668	0.09725305553974328	-0.04319634449090912	-0.2803757532238101	-0.13339430816010212	0.19983285598039024
-0.172873431043063	0.07567584342171363	-0.15624936659074457	0.09656519180467898	-0.19947128664293493	0.11800795693571804	-0.1436635604644385	-0.25217474856388244	-0.17108987247030846	-0.039159029840218525	0.1487423839423705	0.09873114198967226	0.08266183524317997	-0.021686751289742262	0.1527811935353755	0.16207639701611054
-0.15298374252163813	-0.21529025454532114	-0.09882572587007696	-0.3790452272307722	-0.08771498229101293	-0.0075934770025458675	-0.03866982130129987	-0.29464759569885024	0.2571118692924951	0.5688321033759156	0.08971219004021615	0.1115543449291634	-0.170242190805271	0.11025672932873419	-0.2607108613438134	-0.10429306471374136
-0.164073095439459	0.21889220193623493	0.018123450605169192	-0.08406843559859634	-0.02502150561178773	0.09939150275472546	-0.04557386384161799	0.04823169448684228	-0.006157697475499806	-0.09252295993115563	-0.1255597863263734	0.18984715315749134	-0.2962499291801416	0.12819260422199713	-0.05916232919683245	-0.18632366114723692
-0.16807635125258719	0.22161130881544938	-0.05722570134837531	-0.05083572122328872	-0.07745860263633787	-0.04119461008339981	-0.2468025562934445	0.16389390781478827	0.12035717384452367	0.02452019562738204	0.04148355546364868	0.18560889797479235	-0.20137875844265524	-0.24253985743979073	-0.04302996515969959	-0.06427633181941153
-0.21383257674892522	-0.1069362441554781	-0.00967456833294018	-0.08850512846406089	0.22819247531124237	0.0569189121108693	0.2512450277533754	-0.06906609556252888	-0.05015646840966599	-0.07879311983968029	-0.25347423252693035	0.25108573525454847	-0.03473602678979562	0.061838710547746256	-0.007301946580938929	-0.04230455852234918
