-0.20557371686467354	-0.10246488698431762	0.12568124038812936	-0.11568904822122157	0.014225631495001369	-0.01917979267404689	0.22985808452892606
-0.18777424418286848	-0.17488798920589166	-0.04777894700629297	-0.09270644180445417	0.09814299290259933	-0.26008524991347454	-0.12116322779727053
-0.199140704249675	-0.09682511954617956	0.0485935980087564	-0.16598879675506018	0.06066386298454889	-0.19845972654900892	0.02785530761194105
-0.19105424154861292	-0.05458832368390687	-0.11585622335072585	-0.11079863153913996	-0.33716168027841736	0.07348499353007276	-0.13992382660427755
-0.156007618719888	-0.2277279719769787	-0.06762911417333906	0.04526357224823835	0.1143616733756475	-0.013315464101359913	-0.03261175436549181
-0.20639245090152725	-0.1644516275036323	0.007550733592887604	-0.14393924455674448	0.13604950306972327	-0.16740819322943526	-0.09391137113632814
-0.1756648789093473	0.006383485665713385	0.06387410153976908	0.22894940752616422	-0.10249167167486037	-0.07307229574864699	-0.4427672357841993
-0.14672256779604756	-0.22994148357380614	-0.03778545340199019	0.30566910758007027	0.15920025171137192	-0.010529292694574359	0.20418823947420045
-0.14344748791512804	-0.22772886655333946	-0.06370813454309336	0.2808938809165963	0.14447643235676455	-0.025118266686120203	0.19944665186092764
-0.18058430291999836	-0.02100080255906872	0.1668130417831211	-0.12158408394228194	-0.026037335053933297	-0.00880917374905378	0.004342947121884211
-0.18706862822624543	0.024378262969324917	0.09948536022047215	-0.14221475962081928	-0.09773583485310533	0.16735506581063048	-0.009093764831295731
-0.19491611671769052	0.1952988653393672	0.10257385896766917	-0.033083977425483364	-0.1423778275759806	0.14748959682318014	0.24586301641591765
-0.17408058970170348	-0.18238998379105492	-0.12333664447038324	-0.0631642971611097	0.21827543931939922	-0.17641570855770158	0.021774304496174485
-0.15895850782234974	-0.0661227697050024	-0.2612244689253269	-0.1431102422025643	-0.2055202952535649	0.22133540984931188	-0.26489509604783196
-0.19031186400312577	-0.017225303177084816	0.15162580391467698	-0.020834705504412708	-0.2702997287066833	0.0993128219361088	-0.06905325251365316
-0.13400151988800071	0.15764930097546845	-0.28436131609157567	-0.19168438290056752	0.3733510880312936	0.037641365684623646	0.0354424312664095
-0.09478473805398244	0.16506989580378825	-0.31994001691227564	-0.15695151369362612	0.11347661362715412	0.18890130958583073	0.1597985995771962
-0.12344385768952552	0.16723655213549632	-0.3185136358044155	-0.2653058191720662	0.15575510986295435	0.2047870074332429	0.03568480486590369
-0.20633471702303055	-0.005888677732400728	0.20390999860571601	-0.00863886373616983	0.10200985277633243	-0.05986635607641191	0.2814309861064936
