1.7880707220032592e-16	4.0460700706041375e-17	-1.294891938040407e-18	-1.6197302295919523e-17	9.409966019483494e-17	2.960730427452414e-17	-1.3839251990072756e-16	-2.829010065662083e-17	-5.17193410898109e-17	-6.595360496872739e-17	2.499973149344632e-17	3.587944378566464e-17	2.641075314600558e-19	-9.105642936409971e-17	1.6538130808343753e-16	6.001539076252809e-17	3.575970060334752e-17	-1.2427007129331106e-16	-2.7888159195774655e-17	6.224429816028628e-17	1.3186210471980465e-16	-8.187216978891489e-17	5.112401976604446e-17	1.106229651910702e-16	3.03903283190613e-16	-2.4408212668928215e-16	-2.0039933883557453e-16	3.091589529188224e-16	1.3044263320340476e-16	1.3212669522946139e-17	-6.025613516071876e-17	5.735940889579603e-17	-2.9730764834229215e-16	-2.4960110337026376e-16	1.3997465961424515e-16	-9.404269162200117e-17	-4.7495004359247835e-17	2.67206834182684e-16	3.2601993444718226e-17	2.242074761238023e-16	-3.1526792651051813e-16	8.962245806047188e-17	-4.3606177719185976e-17	2.1590271384527347e-16	2.2997868342408777e-16	-4.288038493516027e-18	1.2680188806792302e-16	-6.266444958012599e-17	7.200999358736948e-17	2.3024763513672574e-16	1.4478163138340255e-17
-4.098671473365325e-17	3.0167633888930035e-17	-7.722395267034718e-17	2.7407460875334873e-17	3.374304237636409e-17	4.0250678742108977e-17	9.986759658272999e-17	-3.009942438080127e-17	-1.9381286411112843e-18	2.1131104126072102e-17	2.937535944529627e-19	-3.824731168979315e-17	9.387612606340721e-18	-4.1265280416551224e-17	6.498242925027799e-17	1.6398775517554124e-16	2.3772864659203172e-17	7.06259588600128e-17	-1.1467976001889814e-16	-5.982252389682274e-17	1.8654072821214484e-16	-1.4808784876069254e-16	5.898189395873885e-17	2.1444656132489526e-16	1.975865305788861e-16	1.3336010338840814e-16	-2.7747185979904068e-17	-5.827323613752799e-17	-1.2009330913058515e-16	1.0347089406090901e-16	-1.7769984082363435e-16	2.4645352368537368e-17	-7.579808719218477e-18	-1.056972532898183e-16	1.6295690514955785e-16	1.9688238251874193e-16	1.0368271140630626e-16	1.9439614891261302e-17	-1.2587431065668036e-16	-6.86432222186685e-17	-7.917695632550965e-17	8.315859336425849e-17	-1.914402727465819e-16	2.2663075572506583e-16	7.229575483599805e-17	1.2334517323089648e-17	-5.441713117188473e-17	3.2318406731577624e-16	-1.1163271302045427e-16	-2.914971496160734e-17	2.627412179525074e-16
-4.617049876627846e-17	4.116629112096874e-17	-1.7838926748555038e-17	-2.916635938660502e-17	-8.848783116665398e-17	2.5274308856989534e-17	3.4566757354477126e-17	-2.925118790721125e-17	5.029400529808254e-17	-7.35641889032055e-18	-5.4115381361752844e-17	6.893772771117318e-17	-4.4207397580942165e-17	1.2962998736442647e-17	5.0458546743940936e-17	9.585660373958614e-17	3.948265971377321e-17	3.0249320902232294e-17	-2.1055352524936888e-17	-1.0729870847289433e-16	-3.120924243645387e-17	-8.53418045932209e-17	4.346080662580998e-17	1.1040683977141321e-16	5.961883614432776e-17	4.9642149170904716e-17	-2.8092711016002084e-17	-3.594672972445369e-17	-1.5770014592971074e-16	3.2923358596436244e-17	1.2957744184498788e-16	-7.69101805920832e-17	1.0509068852282237e-17	-1.0389413592674122e-16	-1.2601720276846505e-17	1.1459992668049295e-16	1.0719523648078925e-16	3.904807579981619e-17	1.227742941398304e-16	-1.010362098212048e-16	-7.697930178438305e-17	-1.077056621441786e-16	1.388048275797284e-16	-3.3145941105607597e-16	-1.3939501237692036e-16	-2.089347384824971e-16	-3.801640481516608e-17	-7.365216249387812e-17	-1.3572524855822955e-16	4.268055528131347e-17	2.669009051840354e-16
3.7612712612885645e-17	1.5481124622837258e-17	-7.829374412836477e-17	-4.253031960840456e-17	6.799067764061237e-17	-5.245366132740374e-17	1.5994498536599628e-17	-5.37212962203591e-17	1.0226372360280915e-17	2.921649712586371e-17	-7.055447076425461e-17	-1.8882794835888746e-18	-1.4360225653648686e-17	1.2987603074552526e-17	3.481851954444902e-17	-1.5560249748852925e-16	-1.0020484585475199e-16	3.6111975864255514e-17	-1.4517965459473687e-16	-7.871720254099136e-17	-1.4165799710892754e-17	9.408829054076817e-17	5.4995798271987354e-17	-1.6132648860729957e-16	3.593505654077592e-17	-1.1859823658127805e-17	-8.566151560345787e-17	-3.300936939597666e-17	1.0296836148793911e-16	5.398221032907475e-17	-3.48061835782311e-18	4.4888848645652214e-17	-6.276506931829224e-17	-1.4434946668498167e-16	-1.739173558395283e-16	-6.494359095109018e-17	-2.2210408790660552e-17	9.126576412209445e-17	8.344263570298287e-17	-5.512743421394358e-17	1.244119348048617e-18	3.2402830604583444e-17	-3.807486267266269e-17	-1.1431367722015696e-17	4.105972174461474e-17	1.2410952966352703e-16	5.789768816744482e-18	-3.223871144617186e-16	5.630079003613953e-17	6.016249893753897e-17	-3.1488546366083542e-18
-3.679677871278907e-17	1.3581624190546787e-16	-4.969812289701796e-17	3.9577776233890055e-17	-8.067271156953629e-17	-7.257456016974909e-17	4.008274673766758e-17	-5.937321142826099e-17	-3.3003318048277916e-19	3.5535529180019263e-17	-5.902136410689165e-17	2.9856300577396614e-18	-4.586193241123786e-17	5.635771897647883e-17	9.829732622614527e-18	2.5036280753996982e-17	3.286942348881587e-17	2.8520759254022354e-17	-3.3140444937584556e-17	5.0530266046648946e-17	-6.189545345458723e-18	1.4218578766378697e-17	-6.26935814859855e-17	3.161358548731183e-17	9.850375101115545e-17	-1.221824586889767e-16	2.4441884913061586e-17	-8.807435118746353e-17	-3.50760125526886e-17	7.659061487803262e-17	-7.447692880676743e-17	5.877804823386482e-17	-2.4050613687209302e-17	1.3161709271464682e-16	1.1785567993853282e-16	-1.0564617046572782e-16	9.269750078845346e-17	-6.99807261459568e-17	9.311695926464734e-17	1.3075633471736287e-16	1.1381444707959278e-16	1.2757164813575954e-16	1.5133667780296328e-16	3.980579383783158e-16	-7.47990189124889e-17	-1.7971931667581978e-16	1.334079047776701e-16	2.3151006993686744e-16	2.3197008683158744e-16	1.185051082523443e-16	7.683728736359036e-17
-2.1300405120322436e-17	5.1381948190734365e-17	4.152643770879942e-18	5.700268682901285e-20	2.441191941158716e-17	-4.608286396623777e-17	1.561854749887845e-17	-1.0217459652504364e-17	1.3825745309063102e-17	2.457249856635035e-17	-5.399404996412716e-17	6.826551924614557e-17	2.3004753694148357e-17	6.211737982109293e-17	-6.817634497572931e-17	-3.746596260613857e-17	6.334779690426298e-17	-4.4886229370119744e-17	1.9739126425078743e-18	2.3469299005192502e-17	-5.501009793518221e-17	2.356312243653564e-17	-1.7749925034616893e-17	-7.142994967607232e-17	1.0445449446158025e-16	-2.4731979594231893e-18	2.785447159414578e-18	3.3099614642378154e-17	-5.027481912248731e-17	6.625092365327907e-17	4.915609050771258e-17	1.071966856351728e-16	4.5051917206253196e-17	-8.225241483499337e-17	8.436219702299731e-17	-1.2141270442863933e-16	1.0183617497069878e-16	-6.044567799843214e-17	-1.7123117145377604e-16	-1.0760929267913651e-16	5.920369681940999e-17	-5.970365444122417e-17	-1.3834151484296184e-18	1.0990315894806505e-16	5.28337688938517e-17	-1.0468410199576099e-16	-1.04945535928748e-16	1.6498078070154862e-16	1.1211663095141977e-16	-1.5465392902213294e-16	4.1189506493656756e-17
-2.4933493111371955e-17	6.52370813306015e-17	1.6065471256946987e-17	-7.279506144802468e-17	-1.834160862168097e-17	4.569673832480735e-17	-3.98782763000653e-17	1.2637982868560844e-17	5.13275123798408e-18	-3.738584440871765e-17	-1.7929680641588332e-17	-9.03180642686626e-18	2.206133609253604e-17	3.04527228021327e-17	5.437924289652215e-17	4.8208711478845374e-18	-3.797038396864469e-17	1.992062239789322e-17	6.261573928939228e-17	-2.922320003137325e-17	-5.83693495406745e-17	-3.718387184339647e-17	-7.946472193481595e-17	-8.993916785119335e-17	-2.289719960108667e-17	-1.625232326330004e-17	3.88325193848277e-17	-2.5577952953165214e-17	-1.4075870022355532e-17	6.994642056690297e-17	1.276854737443271e-16	8.755169723546611e-17	-3.7233185595719144e-17	1.738964012836486e-16	-2.0542172697217522e-16	4.791938480856251e-17	5.891907472940325e-17	-4.580947960941992e-17	1.656677802691239e-16	7.87611270487279e-17	1.4527750361250102e-16	-9.741852604820608e-17	-1.1079886950201527e-16	2.227559148137938e-17	-3.175841576866734e-16	-6.019231561223007e-17	-2.012519667903495e-16	5.094356958513203e-17	-3.769613782187334e-17	-2.233166799177584e-16	-1.8111724707160043e-16
1.0532042130772713e-17	1.4726628404584274e-17	6.0616640961501355e-18	1.3643324866095523e-17	-2.6803000373677545e-17	4.889618894161605e-19	9.438883889154667e-17	1.0932973118814018e-16	1.087677113948502e-16	-3.173249579980081e-17	-5.1308803041386126e-17	5.347755909337866e-17	8.366489123517009e-17	-2.913346420124262e-17	-2.055583601003383e-17	2.7619828452675693e-17	-4.0056167392020014e-18	3.8165783216342223e-17	4.200312022360925e-17	5.208090137128105e-18	8.065269867371245e-17	-1.0998898133243964e-16	-4.533508107087773e-17	-5.4266704128841273e-17	2.330851287139548e-17	-1.506228637777647e-16	-6.915103740997238e-17	1.251342285967511e-16	-1.011101788342169e-17	-1.7307893164593796e-17	3.720119149327295e-17	-5.05315218126438e-17	-1.2311650132944276e-16	3.8595246880763517e-17	-1.30995408602515e-16	4.1588639976088726e-17	4.2699929526478917e-17	1.1713198538030763e-16	1.1655160059574926e-16	2.545784932884974e-17	1.3708572894399024e-16	-1.043824047921448e-17	-1.1781432916899962e-16	-3.39048091991477e-17	-3.0304650222794406e-16	-2.0500726044054914e-16	5.675107926492751e-17	2.227161191163649e-16	1.2881298101628341e-16	-1.532467654030472e-16	1.8656806888842196e-16
1.0282830717843992e-19	-2.107302309464717e-17	-1.1634268815227242e-17	7.522597388157365e-18	-2.6569388296172665e-17	-4.199456431042324e-18	3.750136756475736e-17	2.2588898257699955e-17	-5.770308182771476e-18	-6.8992882784786674e-18	-2.771525597698355e-17	5.647297989443767e-17	5.358737247738783e-17	-5.8705025952478076e-18	6.08160403671673e-17	-7.31115452518369e-18	3.133930759887911e-17	-2.5724732894023166e-17	2.0349828137994222e-17	-1.3576297300774528e-18	-8.289272889587814e-18	7.023663674712617e-17	-1.251196623003184e-17	-1.5484360840228035e-17	5.4739961905750486e-17	-2.8835489167688e-17	-2.5450603747723765e-17	-2.917054478903979e-17	-6.631107898433263e-17	-1.8414426247892226e-17	3.8869103502911525e-17	-2.995738223247322e-17	-3.742452289656457e-17	-4.536684387018364e-17	5.896224402446081e-18	4.074195806420552e-17	2.255877555972156e-17	-6.343675361745326e-17	1.9286732727227015e-17	-6.980669537586315e-17	-1.6974291162006833e-17	-1.4786226471943622e-17	4.509210200846019e-18	-6.273902805938326e-18	-5.275487494499655e-17	1.7900634359250036e-17	-1.435635897980787e-16	-5.105033875728879e-17	-2.7730994539844707e-17	2.7849115241601666e-17	4.3359573617679375e-17
-3.647635188805492e-19	-6.3975875825522265e-18	7.325236111507288e-18	1.2503098838057661e-17	-3.902193823486521e-17	2.660221367362354e-17	-8.253333381732303e-18	-3.7158388064115626e-17	-4.6797729266334675e-17	-7.812868969157955e-17	1.1329295387599168e-17	-6.171444865348561e-17	3.183409214081686e-17	-6.405784839328251e-17	-5.676290730951347e-18	5.968816309713035e-17	-4.043103704393892e-17	-4.50599043245727e-17	3.2306945290902896e-17	5.164930983357045e-17	2.190467065191128e-17	-9.895598537235528e-17	1.4336224205099342e-17	1.2020957020851676e-16	-4.7588760314313303e-17	-1.5041794572845946e-17	5.703458820672938e-17	-9.696563317220319e-17	-1.0306481325713431e-16	-3.071177802236399e-17	-4.921348010183204e-17	9.254074235638024e-17	6.062195509904078e-17	-3.628071391304257e-17	5.436150501915039e-17	-2.0239614750903e-18	-9.210935966516895e-18	-1.1328971449038956e-16	8.144862340718437e-17	-5.4864367005783446e-17	-2.6452485729738384e-17	-9.584289801117814e-18	7.993925525486112e-17	5.207796282330656e-17	-3.104700633053621e-16	-1.7901113946843457e-16	6.446936417800535e-17	7.013188264877307e-19	2.5736841153556486e-16	-1.0940519268891302e-16	4.290784599518623e-17
