3.234527146165235e-16	-2.1818399027353673e-16	1.79424518000773e-16	-4.3648567784172957e-16	-8.261096905679761e-18	2.5594052754333832e-17	7.35426770953979e-17	2.5621252233742145e-17	2.7015533240266367e-16	9.669956135488174e-17	-1.7827502059489043e-17	1.0546491669299794e-16	-2.891687865287631e-17	-1.1834079291495698e-16	3.443088381711486e-17	-1.6392666573060234e-16	-1.3983907374995973e-16	2.1229450611842305e-16	7.130779710975224e-18	-2.554991564468862e-17	-1.4946026381038402e-17	6.944267902851363e-17	-8.850387727738234e-17	-2.4460446189790843e-16	1.443120509512479e-17	8.376963193087731e-17	1.3942261413276614e-16	-1.0421838748964217e-16	-2.993044524706971e-16	-4.70560497089066e-16	3.473944872957301e-16	4.100148134751288e-16	2.728897245671424e-16	-5.923821386916347e-16	-2.4923910670020474e-16	-3.099607180301053e-17	7.373406535199576e-17	-1.1785872068274727e-16	5.862944081715866e-16	1.875491245302152e-16	-6.076604927958212e-16	-6.98918725944382e-17	-2.624596304598571e-16	-3.7431486928546416e-16	-3.6715233055416323e-16	-1.333104213082295e-16	6.89207293073323e-16	9.564230459601543e-16	-5.171404420161427e-16	-4.828708980962091e-16	-2.736540479101787e-16	-3.9780760176293944e-16	4.8323520251762606e-17	5.467463537170199e-16	5.4620167133510626e-17	9.071056457618092e-17
-1.4415523903328152e-17	-2.3028706067925378e-17	-1.3319799217895996e-17	-1.4346388449046018e-16	-5.438480149277184e-17	1.603882715196857e-17	1.4499579388767537e-16	1.575305140906275e-16	2.0746284210043998e-16	-3.186703749622395e-17	-2.4062272842189136e-16	-1.8087812512129593e-16	1.8696380246141636e-17	3.1485374167364096e-17	-2.363577096442738e-16	1.0707257077816133e-16	-2.5896665647551345e-16	-3.321217609060913e-17	7.164973175393118e-17	4.968045853070785e-17	4.414254245332007e-17	-9.790471508837424e-17	-2.0199397683215485e-17	-1.4954616246032208e-16	-1.663854182167759e-16	-1.63566469148743e-16	1.5658957462000647e-16	-5.480322925992566e-17	-3.6193153142270903e-17	2.8333251154547224e-16	-3.33208992456494e-16	1.3365807165720836e-16	2.1965646872665635e-17	-2.4114718661869293e-16	-2.9758039301042646e-16	3.4892739265609625e-16	-2.4297005399421533e-16	4.781122294889782e-16	-7.799730913011426e-17	-2.70779483638134e-16	-8.92076283322155e-17	3.7588645193703763e-16	-1.7808526689296455e-16	-3.0099820023523915e-16	4.702177166037692e-17	-4.1986038928695387e-16	-2.418622554232954e-16	3.1111370720035716e-16	4.9738414638449e-16	-2.9850565291058784e-16	-1.8646044193771037e-16	-6.022918464490701e-17	2.2753028075559353e-16	5.56003860937328e-17	3.340241200922549e-17	1.0295270797563253e-15
3.53090541282101e-17	-1.8986849111005927e-18	-4.006140542418461e-18	-6.747417163873606e-17	-5.846110182769351e-17	7.98902898930206e-17	-2.4780559016899802e-18	3.525068475932586e-16	-5.081134393946827e-17	-5.289689064846888e-17	7.529028250153982e-17	-1.7733398913288965e-16	2.592499165645604e-16	1.2520219467679697e-16	-1.751951291424721e-16	5.373786476323591e-17	-1.6102424646516881e-16	-5.710006032433846e-17	-2.9733763194244286e-17	-7.30035558262686e-17	8.069322455285928e-17	2.0088155745710272e-17	-1.4675900110776638e-16	-1.0056028495696608e-16	-1.933282035410862e-16	6.118692068791168e-17	1.4565200240820121e-16	-3.359862500220443e-17	-6.596230124164946e-17	1.7749765962804543e-16	-1.3058827270384955e-16	4.5740951992021525e-17	2.8882911832795755e-16	1.7413374063471043e-16	2.15912036415412e-16	-1.418978353561815e-16	-6.0921394013386735e-18	1.9048715878830239e-16	1.308981879077691e-16	9.154810597092108e-18	1.527101778207251e-16	-4.054246536372741e-17	2.1233273227154213e-16	-1.6949026639393104e-16	2.236696658356291e-16	-1.4043987166662436e-19	-1.104579854593615e-16	1.1081583518844031e-16	-3.391033185548423e-17	4.951577975486179e-17	-2.858675455152763e-16	-3.982603226439542e-16	7.973839419062608e-17	1.7399652102107067e-16	6.770896761329776e-16	8.967595464075213e-18
4.3685733695215495e-18	-1.2513799842916305e-17	1.8913127604972377e-17	4.077631717559037e-17	2.1617882006223224e-17	-5.00315128397907e-17	-2.958304925340647e-17	1.1026444195924256e-17	5.866163087830055e-17	1.4455149237070398e-17	2.0326805037148746e-17	-8.329925478229713e-18	4.05362509869313e-17	2.546232108988314e-18	6.009616455645444e-17	3.5673083259346853e-17	2.797770548256146e-17	-8.674596534416965e-17	-8.442870575719578e-17	7.378006839720283e-17	-1.582329264729298e-17	3.95875367898961e-18	1.2504801672003014e-16	3.044683888027891e-17	4.277208078150649e-17	-3.018943158525515e-17	3.1120744545120396e-17	9.480684633020194e-17	-2.7104389564228032e-17	-1.6514039990002768e-17	-1.8975848328773043e-17	1.0411418062941782e-16	-9.674014252469858e-17	-1.55401295033187e-18	8.57983683917371e-17	4.859873456207213e-17	2.0217701015845086e-17	7.174432789713411e-17	-2.3303920345033937e-17	7.830551518488649e-18	-2.3315010877453597e-17	-3.218540357284991e-17	-8.200369486452668e-17	9.813448418990879e-18	-2.5788831070178235e-17	6.025041775803441e-17	5.0503085506649996e-17	-8.545400879434243e-17	-2.1747626481076156e-16	8.347619060515996e-17	8.143939102631865e-17	9.156894602826714e-17	1.751817661936095e-17	-1.2860837109167386e-17	1.756776528429289e-16	4.8012812307638754e-17
3.1677527337429183e-17	2.901725812097181e-17	-1.3244055945124988e-17	-2.1176372762081292e-17	1.8169890087819742e-17	-5.82477756305603e-17	-1.9530170431429767e-17	-1.1349660007086995e-17	-1.9171967964900663e-17	-1.5482575277645746e-17	-7.876804485949744e-17	2.617801115349349e-17	4.870474892262533e-17	7.88170065938804e-17	-4.256385509135689e-17	6.184009343205004e-19	5.400277340184433e-17	1.40398954176422e-16	-2.227220816937085e-16	-2.6704097861910993e-17	-8.990243466503454e-17	-4.9651065809561906e-17	6.707761577137459e-17	-5.871577170732266e-17	4.177900628334729e-17	-2.5203459559821045e-17	-4.511249951841993e-18	4.3200524792517264e-17	2.207783195230902e-17	3.114816660809469e-17	1.6833854545860958e-17	-9.480591760497185e-17	-1.2378146019398343e-16	-1.8194459734483507e-16	-7.215385688054196e-17	-1.734455127359262e-17	-6.704868405627277e-17	3.897620606482667e-17	8.648601335626377e-18	-7.483289914761072e-17	-5.3126952663199785e-17	-1.3230775649268594e-17	2.3406985971043877e-17	5.838606239442836e-17	1.01454191979173e-17	-6.038848164654606e-17	6.874248652412779e-17	-7.333646828153773e-17	1.888826813314962e-17	-2.504970993175017e-17	-3.1603792935221476e-17	2.0829761376354434e-16	-3.8199375557569814e-17	7.754338685567614e-17	-4.924913823301183e-18	-1.6139532839200651e-16
-1.5896319099214283e-17	2.8524414844568637e-18	3.1196248186399674e-18	-1.5234553408030797e-17	4.826754623609135e-17	1.7047139819398518e-17	1.5494552354079872e-18	-5.365505127091139e-17	5.587838758812733e-17	2.5648526690161322e-17	9.245916029160224e-17	-6.24131844793283e-17	-2.595427743019747e-17	2.8240907130134196e-18	-7.491246844456593e-17	-9.894668641215853e-18	-8.684744887807631e-17	8.782224157401037e-17	-5.893888340407543e-18	-6.33427532046622e-17	3.189755855772287e-17	8.28589130822781e-17	2.79466968119477e-17	-1.7137295094013953e-17	2.7708823701121402e-17	-5.1246662209152424e-17	-8.32775342819168e-17	7.474993427834491e-18	3.1556866738617263e-17	-1.6989658356783863e-17	-9.202676845396958e-17	-1.154902141208641e-17	1.241430758309057e-17	5.370948647114272e-17	1.3626168868250963e-17	4.1345135172048515e-17	8.033327961807507e-17	-3.9438319116883406e-17	9.736059560194082e-17	-2.2525494211100683e-18	3.1183483709661367e-17	9.05456652096664e-17	4.228079819033436e-17	3.6539509056317876e-17	-4.057879424070109e-17	5.727550621431633e-17	-6.6933776058740994e-18	1.1035375126196616e-16	-3.997693584387265e-17	-7.707756523210532e-17	2.659234885340459e-17	-5.556416470352857e-17	8.557138060727411e-17	-1.4865370372493353e-16	-6.278110568788777e-17	-8.239420281685736e-17
-2.1500255945930557e-18	-7.801785976873717e-18	-1.8619009964871852e-17	-3.592911377989171e-17	-2.2445032631226817e-18	-3.199995705082044e-17	-4.710492750987165e-17	-4.3609364398836195e-17	-1.0519355598185028e-16	2.3807002939231308e-17	-2.9449362623646648e-18	-4.278418988364435e-17	-8.380271833717118e-17	-2.7555862576948867e-17	-7.99100183374216e-17	-1.168963334682596e-16	2.6900206382233065e-17	-6.620918915385463e-17	1.0015890108256767e-16	-6.7884986710498846e-18	2.527781463897644e-18	-8.11941496865849e-17	-1.126562564174222e-16	1.5322153384126467e-16	4.1078379575212105e-17	-9.44426586468976e-17	1.0489518723144189e-16	1.4508550781241436e-16	-9.607226422955062e-18	-9.146615484361179e-19	-4.968609843461119e-17	3.697829144554382e-17	-4.9027806912123516e-17	-1.2877677564624416e-16	-1.877590169131097e-17	1.0039646717562465e-16	1.0033498566112577e-16	1.1278648353071133e-16	1.2612824673264207e-16	-6.359554399151655e-18	5.306751934622081e-17	9.983817653487533e-17	7.054263355787715e-18	-3.8799540105977835e-17	1.2603334370149365e-16	1.1679796897772735e-16	4.764130193858905e-17	1.0725195520972019e-16	1.460166664071427e-16	-1.6539878664033235e-16	-5.386874247946459e-17	-1.0165904039907547e-16	-5.6106326398977766e-18	-1.510040367561505e-16	-8.943791503026971e-17	1.2943854877413215e-17
-1.5733570236109945e-17	8.8375330043665e-18	3.785899486323096e-17	-1.420106399879898e-17	2.1086228177889567e-17	-2.2294721786245936e-17	5.285356797524912e-18	9.593128334905791e-17	-6.105577865677218e-17	-3.7442296519815775e-18	1.8887259494666734e-18	-4.1721827474286025e-17	9.469598600358985e-17	-9.358015168157041e-17	-1.0872786066268067e-17	5.0456406862854554e-17	-1.2982980260567347e-17	-5.758403388629036e-17	1.0003596264752512e-16	2.4841539214135368e-17	-2.822986095950001e-18	4.4775543861326934e-17	5.77485056673101e-17	3.489125031760441e-17	-7.234830249013388e-18	-6.759733898426116e-17	2.509602527688201e-17	6.651887678062474e-17	-1.151877687229489e-16	1.1015532280059942e-16	8.854941535574036e-17	-8.588548058197361e-18	-6.700271916753813e-17	1.6602152486961062e-17	1.471649200123584e-17	1.4450576773661012e-17	6.363374727239819e-17	-4.207415875559643e-17	1.755937383923978e-16	1.293154767460865e-16	1.548085806528833e-17	-8.384434957391038e-17	8.338510089167807e-17	-1.0028522328970709e-16	-1.0627212739271172e-17	1.6943667207728088e-16	-1.288120880007004e-16	-1.6144833217377835e-16	1.5404881054664462e-16	2.323321251128623e-16	1.7864092420656369e-16	1.514759864229354e-16	1.0132527651238983e-16	-4.806725216629272e-17	-1.997273140005928e-17	2.6654621036470633e-16
9.827545991310369e-18	-2.1524594965246444e-17	-6.0984576159106765e-18	3.783764716361597e-18	-2.200424583947027e-17	-2.412467953183706e-17	-2.035750029184414e-17	-7.876455407636463e-17	-3.975676891068971e-18	1.5575978236850405e-17	1.9455239035745444e-18	4.5615706878727946e-17	3.012457103079846e-17	-2.5772189069628268e-17	1.3441802548489368e-17	1.2615246394100141e-17	5.100216422546608e-17	5.474703251441591e-17	2.7789060075763126e-17	-1.8765844538167365e-18	-2.5009804050940707e-18	4.4785446974046716e-17	-6.87693210819009e-17	1.2326669424566466e-16	-1.5005198722142115e-17	-5.595119343988731e-17	2.094934433368015e-17	-5.0588905640005323e-17	-9.940257727945709e-17	6.026901426328198e-18	-3.158235055320827e-17	8.780428505563519e-17	-6.99443456525487e-17	4.9479946379199715e-18	-1.2461235917939155e-16	3.5705553388846885e-17	-1.0140763252436706e-16	-2.753395467550825e-17	2.6992719734865883e-17	-1.2041580943112508e-17	-4.161989376706144e-18	-9.634025400100309e-18	1.691208277291467e-17	-5.1520806073439586e-17	-6.121992266590036e-18	-2.902040802217495e-17	-6.438462430530663e-17	-1.000541787053153e-16	-1.290375272797848e-16	-5.754677021494988e-17	-3.1275114452139162e-18	-2.0119721610144924e-16	-1.167297555698654e-16	1.4212474308834466e-16	5.755642484803671e-17	1.3520864920817414e-16
-1.9232375721116764e-17	-3.146591659134548e-17	-1.7787894349991672e-17	1.164167254923151e-17	7.47322863284857e-17	-3.326990358392225e-17	-2.576013645474084e-17	-1.2786021215913003e-16	-5.339549392203317e-18	6.403585212555787e-17	5.5405458133535076e-17	-5.983506967089051e-17	3.575405532532942e-17	-4.6243279518235054e-17	8.331107608830533e-17	-4.782967038217359e-17	1.7235458853571571e-16	-4.191601220685714e-17	8.46537897463872e-17	-5.2922918192785404e-17	-4.406589966574387e-18	-1.3517190029428926e-16	-1.3423744378676817e-16	-9.709305014436086e-17	6.864823863173108e-17	-1.2443178513765032e-17	8.110544751959584e-17	-1.1024797135862415e-16	1.260942357952899e-16	1.2997246683586788e-16	8.414810486278135e-17	-7.840784674448919e-18	-1.4930301408877546e-16	-1.317173430909465e-16	7.970721778268771e-17	-8.362691116303369e-17	4.6887837746422056e-17	8.473682666387538e-17	1.008332565519007e-16	1.0535288928486077e-16	1.0901104109585663e-17	-2.1668754088032726e-16	2.7960919547888355e-18	4.332442049868336e-17	-1.7646125140207077e-16	-6.120476948346953e-17	1.3689261354874668e-16	-1.4759648757254072e-17	8.452528270783211e-17	-1.706009616024696e-16	4.8104292381460656e-17	1.1129458816255002e-16	-1.362737477242018e-17	3.1934025885101737e-17	5.092693015093905e-17	8.845608011512739e-18
