-2.274282357688629e-16	-2.434557121214891e-18	1.0894643427649508e-16	4.709180470344463e-17	1.1778306385484177e-17	1.7109152476718756e-17	2.812102474171226e-17
5.874400242371862e-17	-2.5648845511153458e-17	-6.142283677332553e-17	5.94188599025026e-17	-2.095100269104816e-17	-2.5111098196674154e-17	5.166379373121822e-17
-6.994360264852428e-17	8.680912812620941e-17	-3.9585434779596345e-17	-2.1064408996189784e-17	-1.0866261451112459e-16	8.418835910974427e-17	-5.989633180659605e-17
1.2133699833647199e-17	1.668661054125083e-17	-4.8754013757969703e-17	-5.4292634452745346e-17	1.1574108627064341e-17	1.3056015812177515e-16	7.08315509199311e-18
4.671767698694676e-18	-2.9491663450726525e-17	-3.9010600879174294e-17	9.460193251520932e-18	6.10872411987982e-17	3.3813132257071405e-20	3.028264571933759e-17
5.574168841846571e-18	-4.62946939706907e-17	-3.5941566138440264e-17	-3.1471791626804293e-17	6.00514116898176e-17	6.515295076580426e-17	1.856558152148001e-17
1.1788187930955242e-17	2.288166884948868e-17	-8.13647133832885e-18	2.8006129336177725e-17	-3.866685710141093e-18	-3.0722858213704457e-17	5.845379994519958e-17
-3.803682767218165e-17	1.1961250016366411e-16	3.89822620532832e-17	3.887537835559587e-17	7.906865413119709e-17	1.0351758865184556e-16	-1.4048117841890763e-16
2.3133483914501628e-17	7.657990502344656e-18	-4.37037463530256e-17	-1.5604570656701126e-18	-4.82032827593534e-17	1.577730267492598e-16	-4.6407304763692873e-17
-4.015587448895152e-17	9.047922383576184e-17	-1.6274487836401333e-16	1.526590223242802e-16	1.3950397643863397e-16	-9.017095252944341e-17	-9.081609904305321e-17
-1.112894743155198e-17	2.1073893695853938e-17	2.4787945686102175e-17	1.2174351352639685e-17	2.4426495199566888e-18	-6.464415954664947e-17	-3.4835460082828774e-17
-7.345057865564909e-19	-9.794953566326301e-18	-1.883723890665778e-17	-3.058703867797981e-17	4.963456603530857e-17	3.955901147769379e-18	6.259366587455934e-17
-1.2109191665861138e-17	1.4501607741495644e-18	-4.905412516196893e-17	-2.7362916485618206e-17	-5.058575947389144e-17	-3.09885700241288e-17	6.198752786595401e-18
-9.05698650828205e-18	1.739254558393384e-17	-1.6691250887919793e-17	2.885479375883785e-17	4.297070052848205e-17	-4.648478926896365e-17	2.706982055518327e-17
6.66473097689745e-18	1.213807254837949e-17	8.920351447678615e-18	-2.722897541449331e-17	-4.3537674212573676e-17	-2.0496984293239163e-17	-1.561188180495429e-18
1.2846810753365412e-17	7.07919768371539e-17	3.7390930324196004e-17	-7.676309290847534e-17	3.2651908501674346e-17	-2.1207725660668857e-18	7.303052361638195e-18
-7.538346701065816e-18	3.327275409173198e-18	3.637094754300017e-17	-6.225252900107335e-18	1.9847277549564222e-17	3.282776362899102e-17	-2.3538733024557086e-17
-4.2471203565299414e-18	-1.504371579631296e-18	4.204949673880124e-18	2.130307962721735e-17	1.413002413717322e-17	-1.406648787614204e-17	4.5137199714668675e-18
-1.990293914325008e-17	-2.3611202105150245e-17	4.8299928820959925e-18	-3.0932514202413027e-19	1.0786984901097828e-17	-1.3156117530666297e-16	2.5989565709227054e-17
2.9870799252723976e-19	3.80622909256516e-18	-8.971624899910793e-18	3.9401254865390965e-18	-1.7369981588154727e-17	-8.07664791589413e-18	-2.4823122971855358e-17
-1.7214889808895124e-18	1.2770129963828919e-17	-1.8457775108953236e-17	6.097126763877731e-18	7.923926925208627e-18	1.5721996616081926e-17	1.057338547449099e-17
-2.4748371297409607e-18	1.1534332288456022e-17	-2.5580878067116613e-17	2.6355773691929608e-17	7.15472787239472e-18	-1.2232126877372798e-17	2.1370027621714758e-17
-5.690931538183837e-18	-3.949444064179377e-19	3.541710164599525e-18	-1.2619793322717069e-17	-5.263076604256755e-18	2.222053145698657e-18	2.639055806595264e-19
3.111450537725926e-18	-1.2606537956431546e-17	1.2732456772052257e-17	-4.263136120031621e-18	-2.5751633223448935e-21	-1.73159636139301e-17	6.059412566666274e-18
-4.461210539432129e-18	-3.0115743729753175e-17	2.950340473438836e-17	-3.569394303848604e-17	-1.344524949530894e-17	-5.735058483227836e-18	2.1078356632210854e-17
4.668495710654515e-18	-6.101811273002929e-18	8.70290001776001e-18	-3.6708735378945915e-18	8.791968828234205e-18	1.0488599791151385e-17	2.7052880488220266e-18
2.7550158489620074e-18	4.033476840814596e-18	-1.3912519924995022e-17	5.5834520948170994e-18	1.7364424431266057e-17	9.11959627440135e-18	6.7378160204303515e-18
6.520622016404008e-19	-4.471683057063834e-18	1.0124177527041426e-17	-5.749193499451406e-18	-8.984452392625362e-18	1.2719566935783734e-17	-2.131898930386737e-18
-6.60318737929365e-18	-1.499864476111983e-17	1.9581229275681543e-17	-2.1965311440362573e-19	-6.839941944069689e-19	-6.632776434925706e-17	-4.09362721446205e-18
-2.420081776439256e-19	-7.15580767479577e-19	7.171829365475308e-19	-1.1907118512766895e-18	-6.708530083154894e-18	-1.8883193091418346e-18	-3.5282200079909866e-18
-1.311121984731782e-18	5.532271630997968e-18	-1.2429447959588344e-17	8.035328608719146e-18	-5.3186890186124536e-18	8.164897897911245e-18	1.327413717597231e-17
1.4505331991587773e-18	-3.1090351592164182e-18	1.2238054714517517e-18	-7.681687665833474e-19	-8.594534954704892e-18	-9.008377720716274e-18	9.83272215340756e-18
1.6237386364896051e-18	4.112810456440633e-18	-1.1634231970333136e-17	1.2109715609987884e-17	2.3459662217469786e-17	1.0777533443714634e-17	1.0870101466224785e-17
1.5563132396800296e-18	-2.0813578510172945e-18	4.268333279337507e-18	1.0833729816273425e-18	2.935011545486443e-18	4.5766100814702545e-18	-3.714943916404763e-18
-3.4107325494055506e-18	9.208934521843389e-18	-2.4310693041594266e-18	4.713761531410489e-18	1.2953422156889032e-17	1.2815461754907608e-17	7.395813253971696e-18
1.845452622731871e-18	-5.5463013363538554e-18	4.6530379217579764e-18	-8.171117860802404e-18	1.878813419196792e-18	1.3154541845662166e-19	1.0468313900968623e-18
-5.716404252929275e-19	3.962503712297693e-18	-2.155698230163938e-18	5.108484323032343e-18	1.1249343118037426e-17	1.4804462067819033e-17	4.5186440801125235e-18
-2.7266777283071598e-18	8.53680037902584e-18	-1.6802130340549578e-17	7.605279654836199e-18	5.58221384388231e-18	2.280643510359428e-18	1.9786744625963193e-17
-4.985696129029926e-18	1.1298126159588886e-17	-7.0376820670692e-18	8.244867780827547e-18	-8.880619906875931e-19	-9.400604270359092e-19	-4.7323756551781444e-18
-2.9965910137017914e-18	6.631744441842825e-18	-8.48886398387577e-18	7.612655992715197e-18	3.825085476456013e-18	-6.798737183319892e-18	4.083533032994319e-18
-2.7889587812777364e-18	3.2049154630042304e-18	4.279769207321394e-18	-4.719448744730634e-18	1.0331990237125062e-18	-6.3231595890189165e-18	-1.1949384334129715e-17
-1.7667599463762205e-18	6.800438708508123e-18	-5.157483830153926e-18	6.2850519572063175e-18	3.1005199790929616e-18	-3.1603837538811614e-18	-6.2316548933806894e-18
-6.212687711600285e-19	1.907042019870967e-18	-6.886977353349034e-18	1.210997849449282e-18	5.603127069692344e-18	2.5118484842517026e-18	1.2960604342828152e-17
-2.4601428632750897e-18	5.696544185826345e-18	-5.9396849645913254e-18	2.008437112630513e-18	-1.1980207170719066e-18	9.077630683609141e-18	4.249822735539043e-18
-2.824172280713476e-20	5.527048278644325e-19	-3.0835661085240534e-18	3.544845971233394e-18	7.967176614489628e-19	2.1152997748847128e-19	2.7204192978346055e-18
8.914927235848744e-19	-4.621308137753219e-18	6.8706508017020074e-18	-4.828496887154133e-18	-1.9818809494483767e-18	-4.153274493003959e-18	-5.092636337145966e-18
1.1377438336627642e-18	-3.0049886299670817e-18	3.340750442356716e-18	-3.1351450664815713e-18	-4.138250882660392e-19	8.945162643217897e-18	-6.145355908007948e-19
1.647036570314939e-18	-1.7067173234114517e-18	4.0228390560193364e-18	-5.098081847302154e-18	5.940430497876925e-18	-7.734573805408136e-18	-7.674190554325424e-18
-6.263268066387812e-19	-1.3117604714754971e-18	5.508588352450853e-18	2.8134728093275134e-18	-1.1779221143395432e-17	-1.08706728471928e-17	-1.8128025489719562e-17
-1.2411433873536349e-18	1.4781721687948992e-18	-8.139370809303078e-19	-3.2461489951956506e-18	1.569333817413024e-18	7.228408983941897e-19	5.4679131911019054e-18
-6.8605506594737005e-19	2.026932104121593e-18	2.1729896154424557e-18	-2.76498327949963e-18	6.037007113481821e-18	-3.590159410409981e-18	-3.7765650987266554e-18
-1.0057310151282462e-18	9.419766370805567e-19	4.0116747083466246e-19	-2.978940319890264e-18	-7.321607316697211e-19	9.35721353071654e-19	-3.762392825033178e-19
6.190160542879506e-19	-1.412266010943316e-18	2.335041512982791e-18	-9.512151252842765e-20	2.669154250641823e-19	-3.420839894388051e-18	-1.9532312707150948e-18
-7.194998452576858e-19	1.6915445761373001e-18	-1.804389459978103e-18	-1.1062763599811403e-19	-9.234319029909517e-19	1.8559378408892994e-18	1.6828682447893505e-18
1.0475995375204924e-18	-2.7890272855470617e-18	1.4341210836528616e-18	7.992388048815378e-19	9.817980195130853e-19	-3.049283372221741e-18	1.0209850378584644e-18
-2.751406110028464e-20	-5.275259521271129e-19	9.017130764204986e-19	-1.423908931525447e-18	-2.3625851900042484e-18	-4.755352829183767e-19	1.6931734762244172e-19
-1.100396772050349e-18	3.0344605735003807e-18	-9.957439439986776e-19	-1.7413774225780226e-18	-3.6742385287328897e-19	4.85515314507196e-18	-3.140059647036691e-18
8.547388107404309e-20	-1.4957473410501764e-19	1.073442760417928e-19	-6.753720689957667e-20	4.865658791921483e-19	2.0970368199405906e-19	-2.9076252003954295e-19
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.0020361614014622743	-0.004003913585234655	-0.02065678907295836	-0.01656846783319813	-0.020366413171981155	-0.021120814949955335	0.0034525928072155912
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.0040643378567280855	-0.007992125549502323	-0.04123257113477274	-0.03307196128660945	-0.04065295806177388	-0.04215880317955358	0.006891646035602063
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.0040643378567280855	-0.007992125549502323	-0.04123257113477274	-0.03307196128660945	-0.04065295806177388	-0.04215880317955358	0.006891646035602063
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924549	-0.00800782717046931	-0.04131357814591672	-0.03313693566639626	-0.04073282634396231	-0.04224162989991067	0.0069051856144311825
-0.004072322802924547	-0.008007827170469311	-0.041313578145916734	-0.03313693566639627	-0.04073282634396232	-0.04224162989991067	0.006905185614431182
-0.004072322802924547	-0.008007827170469311	-0.041313578145916734	-0.03313693566639627	-0.04073282634396232	-0.04224162989991067	0.006905185614431182
-0.004072322802924548	-0.00800782717046931	-0.04131357814591673	-0.033136935666396264	-0.04073282634396232	-0.04224162989991067	0.0069051856144311825
-0.0038482041181506976	-0.007000968951464607	-0.00877637436303179	-0.04168608256161323	0.03635706270692291	0.0070845777210042	-0.01963625358429222
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0
