1.7880707220032592e-16	4.0460700706041375e-17	-1.294891938040407e-18	-1.6197302295919523e-17	9.409966019483494e-17
-4.098671473365325e-17	3.0167633888930035e-17	-7.722395267034718e-17	2.7407460875334873e-17	3.374304237636409e-17
-4.617049876627846e-17	4.116629112096874e-17	-1.7838926748555038e-17	-2.916635938660502e-17	-8.848783116665398e-17
3.7612712612885645e-17	1.5481124622837258e-17	-7.829374412836477e-17	-4.253031960840456e-17	6.799067764061237e-17
-3.679677871278907e-17	1.3581624190546787e-16	-4.969812289701796e-17	3.9577776233890055e-17	-8.067271156953629e-17
-2.1300405120322436e-17	5.1381948190734365e-17	4.152643770879942e-18	5.700268682901285e-20	2.441191941158716e-17
-2.4933493111371955e-17	6.52370813306015e-17	1.6065471256946987e-17	-7.279506144802468e-17	-1.834160862168097e-17
1.0532042130772713e-17	1.4726628404584274e-17	6.0616640961501355e-18	1.3643324866095523e-17	-2.6803000373677545e-17
1.0282830717843992e-19	-2.107302309464717e-17	-1.1634268815227242e-17	7.522597388157365e-18	-2.6569388296172665e-17
-3.647635188805492e-19	-6.3975875825522265e-18	7.325236111507288e-18	1.2503098838057661e-17	-3.902193823486521e-17
-1.2753448236443034e-17	1.2029500838459427e-16	3.2119388781465816e-17	4.3580811629311665e-18	1.0358345326158061e-16
-2.4810542549803628e-17	1.6473820937097e-17	2.2088890850068402e-17	-5.72563982852878e-18	-5.585827410746527e-17
7.570895898123756e-18	7.029056585417476e-18	-1.5910487360782947e-17	4.224171729167247e-18	-1.3074596096937219e-17
-9.219483246952346e-18	-6.57293304137572e-18	-1.0303159586256402e-17	-2.906299921941455e-17	-9.578908501530685e-18
6.1014743123570064e-18	-2.5505259587990006e-18	-3.665540986782884e-17	1.6331240754345058e-17	1.9275175194068576e-17
-3.784997563156797e-18	-8.079370492582924e-20	1.5579205266327075e-17	4.461305544367105e-18	1.937327774861362e-17
5.0089835397766e-20	1.8480404842988076e-18	8.484019430973458e-19	7.665539664095405e-18	4.710900620634188e-18
1.7422156633018764e-18	-1.5611590340722623e-17	1.3499224557407038e-17	3.416987911706468e-17	-3.957555739711816e-17
2.3170910501904303e-18	1.695544037648629e-17	-8.273660451852957e-18	-1.777374729663325e-17	2.0150228848111904e-17
-1.6353575061530742e-18	-1.0898953623756019e-17	-4.829573564952608e-18	2.614944371514172e-17	5.474447209920992e-18
2.04211780959951e-18	-8.725191673545576e-18	-1.3592114401874638e-18	1.948372419487767e-17	5.523121513610375e-19
-6.447062577562577e-18	-5.100461885548638e-17	-1.1296908309832793e-17	2.273526205186311e-17	3.1822513797820405e-17
3.2359556892329494e-18	8.87925285150841e-18	6.153942453482434e-18	-3.186468570566352e-18	-8.980969967410964e-19
4.616808995194281e-18	6.684487289932411e-18	-1.3053827342663552e-18	3.863395121957413e-18	-1.0305468788508372e-17
-3.107302653800748e-18	4.5090430947089095e-18	-9.626128361901468e-20	-2.428043020466793e-18	-8.214754021328221e-18
1.2987627582973411e-18	-2.865154454765421e-18	-6.478261491861126e-19	3.8314399182151484e-18	1.1472296623843211e-17
-1.5418534469499714e-18	6.4521964900280644e-18	-8.16712762638569e-19	3.293692122199481e-18	-1.3853201092902814e-17
-4.46971961873748e-19	-4.721500942351051e-19	-1.6172554128150916e-18	1.2403314789029646e-17	-2.14280582369284e-18
5.025928599592723e-19	7.245385402479659e-18	1.4742168825096229e-18	-4.277214660290629e-18	-1.3614673190721858e-17
1.0185045781429041e-18	2.4419251260000637e-18	7.4611678030711e-19	4.677766103045362e-18	1.559373056165438e-18
-1.7574250504057063e-18	-3.3397305028954194e-18	-9.08335533214295e-19	1.427882845213146e-18	2.48280821140351e-19
5.569066459833237e-19	2.35441856365576e-18	3.763363188476719e-18	-2.099406298715144e-18	-6.3114433314243116e-18
3.0969970311333163e-18	6.1081265994004346e-18	-2.2794297843366748e-18	1.4441031312668633e-18	1.7262066693330701e-18
1.7732692902908493e-18	5.2290430072213285e-18	4.2532954701082386e-18	-5.163882004794471e-18	-5.713395197075402e-18
-1.715802408945983e-19	1.080739766586199e-18	-6.756098998929618e-19	1.0315039156554641e-19	-5.916067423345487e-18
3.6183149560169466e-20	2.5914409539272093e-18	-6.731435734027371e-20	-8.310889996871975e-19	2.397937764728773e-18
1.1427216349651992e-18	6.369871271011878e-18	-2.3292455818168213e-18	-3.744532316818142e-18	-5.303867406490936e-18
-1.0507004722796422e-18	-2.0089950670872524e-18	-1.6228238511750745e-18	1.0015169074807543e-17	-1.3073632595015901e-18
1.6752778428347369e-18	7.49899015703299e-18	-4.481908061346001e-19	-1.7822962203305933e-17	3.505772455818179e-18
7.767208535183104e-19	1.0792576912387433e-18	3.627024099044529e-18	-4.960955821403052e-18	3.7963958010579723e-19
3.8020497588885564e-19	3.1113031308957786e-19	-8.478101463335611e-19	5.827835137328689e-19	-5.920779016859882e-19
-7.8730558560416e-19	-3.860057984370404e-18	9.00134088724087e-19	4.615416868397328e-18	3.33708926395467e-18
1.3859713158252132e-18	2.2085925514461965e-18	3.998611856956434e-19	-1.80272547392393e-18	-5.27282637678223e-18
3.6286620998625636e-19	8.067777040052374e-20	1.3023346463501185e-18	4.750818864311582e-18	3.397578758906478e-18
1.76083302374173e-19	-1.2965324047843972e-18	-4.2410981707154784e-19	2.2457005678963237e-18	2.9677429981510736e-18
1.8757387176936886e-19	-1.1984958741462494e-18	-1.6176021443395376e-18	-1.931636568756471e-18	6.1072449193087135e-18
3.5923315818474023e-19	7.438904137955486e-19	-4.691677816999234e-19	-1.5552434671467584e-18	4.3563001476674326e-18
-1.6659050677745071e-19	-5.512522085628052e-19	3.9567547026331624e-19	2.4053713069336077e-18	-2.2535695396842864e-18
2.491821338514126e-19	3.017216240370019e-18	1.4274643500391473e-18	8.077098661301458e-19	-8.916233260409583e-18
1.54383604008646e-18	6.638847704599941e-18	-3.6424778182027545e-19	-1.0888038433885706e-17	-8.912953248213905e-18
-8.543356865050767e-20	-7.785626721888476e-19	1.948073696218616e-21	7.4535867937055335e-19	-2.8726694828332215e-18
-2.0443333545766862e-19	-1.0748854558270074e-18	6.504304950541662e-19	1.9753102479945382e-18	-2.3986036652994667e-18
-4.756557457624003e-19	-3.491138688711032e-19	-2.295520908750786e-19	7.686436605250537e-19	6.02690638223196e-18
-2.50111728105585e-19	-9.444237947422033e-19	-7.40965085643065e-20	7.029273983530215e-19	1.897556684690151e-18
-2.2756489265033433e-20	2.223188498719507e-19	1.2873091619687569e-20	1.315525033326885e-19	-1.2457179583264531e-18
-1.1668050702837495e-19	-5.759290922792361e-20	2.0885357589071039e-19	1.8232584774957913e-18	-1.7007939637992486e-18
-4.967858097730665e-19	-1.6942315808711161e-18	4.1545365465134744e-19	5.1482481640179685e-18	-1.6006319827923677e-18
-3.6112776668025563e-19	-1.1961022824123084e-18	3.17442106732872e-19	3.822037336544689e-18	-1.2949044849222318e-18
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
-0.0026722904487017957	-0.00475120734356716	0.009967197885096944	0.006289625510220454	-0.012088699408157355
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0
-0.004017330943129676	0.02723678371008302	0.026185597759289945	0.011791428896759274	0.04184316097921207
-0.005189959305391275	0.029823761454156824	0.028639625034978595	0.007109092075912618	0.04744049312735396
-0.02418589556969726	0.04442536705970841	0.08281401884990922	-0.00667144891916109	0.1332289544862414
