-0.17929029960666096	-0.10385186700819136	0.018200602227618726	-0.1365675233763072	0.03849577758374656	-0.32382746303745735	0.05947286042938244	-0.012861313620211843	0.007073304448718055	-0.09822010858421142	0.034794179272924955	-0.14388967065925573	0.10374726573515904	-0.09836819870249694
-0.16877483937864568	-0.0594250670981996	-0.14987305114750551	0.05595351394685154	0.13208520752273295	0.16009026826632722	0.1418583073687849	-0.13079145419631766	0.14736959457328497	-0.03286344008552727	0.0025415909858482206	-0.13854222181653514	0.06629528910414864	-0.18088768139580214
-0.20137238876189537	-0.18613916246210294	-0.07598094396319145	-0.0788811563008715	0.014327777868972491	-0.09667800771405277	0.0017980157552638931	-0.025306754113724732	0.1387722814278893	-0.0706920137042655	-0.08553037207438081	-0.004261484780789117	0.04054662655083652	-0.06993732097205523
-0.15707328836850326	-0.13098008127990302	0.2500210031621414	0.12497194771940365	-0.22251001209839028	0.011313362147217954	0.11965904890433954	-0.29636736623897014	0.010311275182220674	0.1606677574082871	0.0275097205092817	0.12180540334533507	-0.0285606069640173	0.06218471525854344
-0.1852402013401085	0.12152741764103026	-0.14032310034137996	0.10446846537982424	-0.007105055798013807	0.031993561940867554	0.19280936088392941	-0.15894689866545508	0.0703630952019822	-0.0014295383554919772	-0.18179833743254398	-0.20166957730367102	0.1557873641370623	-0.028575369034164133
-0.1814160595383442	0.09112578135822391	-0.012114641918235802	-0.02596071509792819	-0.03706884747750494	-0.3699436106265738	0.18102646740590986	0.08720868020472836	-0.04891178595660168	0.03504022008651249	-0.007898006732043121	0.1806945181220484	0.03342589096696161	0.037620424970950736
-0.20566447232614712	-0.046361767420899286	0.04822188758577639	-0.29174917260657696	-0.08585601015435237	0.06570451314990919	-0.012439305505990483	-0.12036103320888031	0.09095786068713389	0.020709244221648493	0.19399309221297886	0.13412397453713792	-0.09698366321483598	-0.11376298949687078
-0.15679583755926108	0.158600483926158	-0.19798661845598453	0.25256467182659104	0.0897067057917802	0.13070740927767982	0.08498849720625981	0.09267071098359315	-0.1176656089697733	-0.01638616743907584	0.2133491808669748	-0.14681126780487927	-0.004066014401165968	0.09739431561413667
-0.14909469053016502	0.09692306817734872	-0.18455518167963014	0.19786052254578443	0.09311983813360272	0.11812223860263255	0.2368997725343268	0.0623694662119014	-0.0386936720797138	0.0028305006469259153	0.05018784250393404	-0.11131394782415718	-0.003853273886780445	0.029277557745583882
-0.1525784739456712	0.12377297556324837	-0.08884759365659003	0.08298569092664652	-0.009222889149549107	-0.17265818685742287	0.21313203869129882	-0.12482406094435831	0.09627999212886142	0.2373392380848519	-0.17221699133418156	0.17356300874871106	-0.020006307411059868	0.046230143931119294
-0.16843433917265585	-0.08699363326247457	0.14072699318133255	-0.10616191941629538	0.4409855022539946	-0.076262476640684	0.08598968849367511	0.04269118584609115	0.04022333417879583	-0.39102274230537265	-0.11471229235171254	0.13639054625999053	0.1842162554779329	0.0014056528568531512
