34.62100737677002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	17.01776007418112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	13.400500800812598	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	10.899443748405881	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	10.529237289641866	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	9.979317064675278	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	9.25940848280054	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.697702176192811	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.998700215920107	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.522773880819182
