3.234527146165235e-16	-2.1818399027353673e-16	1.79424518000773e-16	-4.3648567784172957e-16	-8.261096905679761e-18	2.5594052754333832e-17
-1.4415523903328152e-17	-2.3028706067925378e-17	-1.3319799217895996e-17	-1.4346388449046018e-16	-5.438480149277184e-17	1.603882715196857e-17
3.53090541282101e-17	-1.8986849111005927e-18	-4.006140542418461e-18	-6.747417163873606e-17	-5.846110182769351e-17	7.98902898930206e-17
4.3685733695215495e-18	-1.2513799842916305e-17	1.8913127604972377e-17	4.077631717559037e-17	2.1617882006223224e-17	-5.00315128397907e-17
3.1677527337429183e-17	2.901725812097181e-17	-1.3244055945124988e-17	-2.1176372762081292e-17	1.8169890087819742e-17	-5.82477756305603e-17
-1.5896319099214283e-17	2.8524414844568637e-18	3.1196248186399674e-18	-1.5234553408030797e-17	4.826754623609135e-17	1.7047139819398518e-17
-2.1500255945930557e-18	-7.801785976873717e-18	-1.8619009964871852e-17	-3.592911377989171e-17	-2.2445032631226817e-18	-3.199995705082044e-17
-1.5733570236109945e-17	8.8375330043665e-18	3.785899486323096e-17	-1.420106399879898e-17	2.1086228177889567e-17	-2.2294721786245936e-17
9.827545991310369e-18	-2.1524594965246444e-17	-6.0984576159106765e-18	3.783764716361597e-18	-2.200424583947027e-17	-2.412467953183706e-17
-1.9232375721116764e-17	-3.146591659134548e-17	-1.7787894349991672e-17	1.164167254923151e-17	7.47322863284857e-17	-3.326990358392225e-17
-1.191143738870596e-17	9.531591643514503e-18	-1.7372446413275527e-17	1.1967486099369577e-17	4.252277113537444e-17	3.82947463110679e-17
1.450953229612711e-17	-2.7716278011639568e-17	-9.617267814074614e-18	2.103159425473555e-17	1.611872506533341e-17	6.487494464144082e-17
-5.975354619519704e-18	-3.103902089359974e-17	1.263216344336037e-17	1.119490073640905e-18	1.3133724391696754e-17	2.018704894471537e-17
8.580400890924887e-18	-2.7889172318957777e-18	-1.066107524039662e-17	2.8234950569699566e-18	5.853366654614232e-18	2.5494421347391625e-17
-2.4108910581508833e-17	1.8043804292107777e-17	2.977162945990063e-17	-3.378723945249762e-17	4.676677172686728e-17	-2.7429588620202697e-17
2.5226408072060806e-18	-1.3200226484821112e-17	9.909038522470073e-18	7.461777640475296e-18	-1.468556987293237e-17	5.854276155902646e-18
-4.716123644593701e-19	3.229709329288052e-17	-9.81939255421177e-18	-3.60313460027822e-17	-5.936185562825948e-17	-3.812185221345804e-17
-5.884274679822563e-18	-2.1822864049934064e-17	4.586667868439279e-17	4.7168784343453814e-18	-9.945087643672856e-18	-2.121344528376145e-18
-1.2858257852003367e-17	-2.2757999127184612e-17	5.249520659530049e-17	3.6644160915319985e-17	-3.9415966989693295e-17	-3.59965027813316e-18
-8.683395402956086e-18	-1.605328992168994e-17	3.795558790206939e-17	1.7265624808882462e-17	3.3962753728438853e-18	-8.584541262751588e-18
1.6289125758249224e-18	1.4685033071188983e-17	-1.2809464738079447e-18	-3.008308737418817e-17	2.926407354305842e-18	-2.2339306971832714e-17
-1.2165515350743583e-17	-9.424679295219382e-18	6.181037098075473e-17	2.7098863624741087e-18	-3.508941932559885e-17	-2.7167714850159074e-17
-5.885338740500781e-18	-1.2522778998763432e-17	-1.4296120168129193e-17	3.2631731288842116e-18	2.147043311514861e-17	2.02124073718899e-17
7.686330112748556e-18	-1.6638082880828057e-17	-5.958971439126522e-18	1.0500193304254394e-17	2.106203403506394e-17	3.9886352531556615e-17
-5.753868764191934e-20	5.701263240179266e-19	-7.873695841897331e-18	-3.494157291991291e-19	-4.022500708142563e-18	-1.5996884813966964e-18
-1.467940594453455e-18	1.0535582724838107e-17	7.445115847344844e-18	5.851717834463537e-18	-1.1931128978551129e-17	-1.9338027150782655e-17
-4.615898033774427e-18	1.7469761696594567e-17	7.345023933485445e-20	-1.1332207709464057e-17	3.021458459094325e-18	-3.6169743048199505e-17
4.013505595197476e-18	-2.1296983610231526e-17	1.1456991307841887e-17	1.7019509241827053e-17	1.3669099388149626e-17	2.3548059876855503e-17
7.272278005422941e-19	-4.7803789378729465e-18	3.0490358530712108e-18	4.3126885352721316e-18	1.280057528497693e-17	4.665114091656713e-18
1.9123898313731963e-18	7.196683307154571e-18	-7.453640042541881e-18	3.079259073353965e-18	1.9887038589039907e-18	-5.731927414138148e-18
4.392671003636777e-19	3.344890786769258e-18	-3.1863308189726606e-18	-1.2221526929945857e-18	9.537030075605058e-18	-2.401902238311817e-18
-2.149582536068144e-18	-2.6883255737471232e-18	9.20552130469676e-18	9.090045557113276e-18	-8.936037664862274e-18	1.9868022115603544e-18
2.671054337597765e-19	-7.967297642425303e-19	-5.5700227682629054e-18	-2.2266155481293644e-18	-2.354569318308952e-18	1.019226485734123e-17
3.667696607599091e-19	1.1944962060754051e-18	6.994768334137431e-18	-3.630666141956705e-18	-6.986123859352267e-18	-3.398433312880895e-18
-2.882140465120598e-18	-7.001428248922777e-18	1.514292344313364e-17	-3.878308995994767e-18	-5.445298026193121e-18	-1.3796975909288796e-18
-1.6571896004273135e-18	-3.5967935230175585e-18	8.29180017628854e-18	1.3021293888841818e-18	-4.583568826541526e-18	-1.0360832857648672e-18
-4.582022178986495e-19	-3.3081976787155382e-18	6.0561018477703174e-18	-6.424364307358365e-18	-6.293770751002207e-18	8.210149795633254e-19
-1.419453990899965e-19	-1.380530396765384e-18	2.4868065032924385e-18	-4.702690981223563e-18	-1.5345986670199861e-18	1.6131918016051865e-18
-3.03117675829929e-19	-1.7620241299097627e-18	3.0510682740952205e-18	1.7287105312558504e-18	-2.6287106527728005e-18	1.1561570873490137e-19
-2.925451302505644e-18	-6.3673506509512844e-18	1.3964920791780003e-17	1.4032086278248549e-18	-8.245647373412323e-18	-5.650638084463054e-18
-4.491296320355564e-19	2.104203594382835e-18	7.064947325547625e-19	9.116278061029684e-19	6.0886350144594275e-18	-3.750574579573608e-18
-2.0353639734635914e-18	-3.9040093235368755e-18	1.2655916925349425e-17	4.203877732251974e-18	-6.382421323728897e-18	-2.1516490598618355e-18
1.4712408972171132e-18	7.952572205922758e-19	-1.0426875396282192e-17	-7.518205577687797e-18	6.325364051752546e-18	4.037251612503682e-18
9.040809573801192e-20	1.523297018609704e-19	3.1014765691799582e-18	-1.70159446767422e-19	-1.551110209757805e-18	-2.4080155348597156e-18
-1.6273268677375742e-19	1.1209406146177066e-18	-1.560521107337477e-18	-6.733457227013653e-19	2.2256102759118793e-18	-3.668814695051304e-18
4.667839559484362e-19	2.1472377022056963e-19	-1.0376618446594973e-18	-2.654543008602565e-18	3.580671152309195e-19	1.7985019479783915e-18
1.4992690184046844e-19	8.862387166507241e-20	-1.8946367736024576e-18	-1.7674361961439155e-18	5.028374159758538e-19	1.294597155358281e-18
2.7330510890246443e-19	1.1877611404604697e-18	6.816995831324088e-19	2.8464330435605593e-18	5.157585218317531e-18	-8.520817776571535e-19
-1.330110986294039e-19	1.856143327987555e-18	-3.468736246671362e-18	-1.635973450429146e-18	6.251275454251028e-18	-2.7008622810640462e-18
-1.6830375629263099e-18	-2.376514897492635e-18	4.643494651339971e-18	4.138351973890216e-19	-1.992218241294427e-18	-4.049625454389953e-18
-4.2416541171965304e-20	-1.3949725829087598e-18	2.3406113069330537e-18	2.3878986805223817e-19	-6.837710217033509e-19	2.1265412512835026e-18
2.0567391899142382e-19	2.637496471038638e-19	-7.133177586199352e-19	8.289552572306891e-19	-2.2618798203438645e-18	2.5811216568927375e-19
2.4230808170294246e-19	1.6584300057388056e-19	-6.581059428982865e-19	-4.3350428523495364e-20	1.0361890937561996e-18	1.0255212013538837e-18
-2.82833668135423e-19	1.173589124401513e-19	4.1931609663270136e-19	-1.645432010275993e-19	-1.385989768862036e-18	-1.6543461409446557e-18
1.5910187520538432e-18	4.514441610149018e-18	-8.843182324640747e-18	-7.006028439716924e-19	6.57567293050943e-18	6.075494532776858e-19
3.658450349118309e-21	-8.274285690954378e-20	8.396835154606023e-20	2.4406712865818255e-20	5.917825887178138e-21	1.6213736034215977e-19
2.0408758486114e-19	4.413394681541581e-19	-1.2264950731163762e-18	-1.0646202819491296e-19	6.101516725790392e-19	4.572804325524336e-19
-1.1497008476414328e-19	-1.2307280907964741e-19	7.217897855926713e-19	4.766080518370966e-20	-2.734681639174459e-19	-5.776902304235672e-19
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0
