2.0499587098497583e-18	5.657022044110402e-17	3.61270666042962e-17	-4.4044446958506643e-17	1.6353657155315077e-17	-3.0368918925335163e-18	1.8468249641864087e-17	-8.521780157032195e-17	3.5470525328928285e-17
-6.722189010105525e-17	-7.713679902119536e-17	-6.164379723198305e-17	5.737870801444825e-17	-1.8169442886539625e-17	2.1375976755803113e-17	-9.9309230006017e-17	5.304786782138388e-17	4.44076532799787e-17
-7.217992798627299e-17	4.022860180236733e-17	4.4689473424250306e-17	-5.117007068287517e-17	-3.080281441219066e-17	1.785288779396829e-17	1.1937108737742e-17	1.4598882208732576e-16	-3.8341260749966025e-17
-5.1322909091533674e-18	9.46881847405564e-18	-1.0401908907301379e-17	5.542341978105127e-18	1.8422209696288248e-17	-8.529170971963732e-18	-2.7284632489888702e-17	-1.722379470644912e-17	8.844376651784698e-18
-3.3866192846993596e-18	5.4112717362431345e-17	3.632958814391152e-18	-5.5178886124841664e-18	-6.451491620775035e-17	-1.4250794657968156e-17	-4.862313234784699e-17	-3.5671719850529995e-17	-3.6006582389925644e-17
-3.898097704080621e-18	-1.8209607550209084e-17	-1.3302030978419444e-17	-1.03628236425997e-17	-5.3711338531876995e-18	-4.6252287457912515e-18	2.54590037310604e-17	-1.1083859671100561e-17	-1.78422110257548e-17
2.274918171505784e-17	-3.070969495527663e-17	-1.4391955409694255e-18	-7.710041008957294e-17	-4.087038058934898e-18	5.52365052432258e-18	-2.9999382437755936e-17	-6.185983609504878e-18	4.637636454353031e-18
2.4347466118056398e-17	8.847462711695995e-17	8.779495085479842e-18	-1.635732676505574e-16	-1.5543713738713264e-18	-6.382900139942308e-17	-6.938214337569515e-17	-4.969519219405704e-17	-6.976387810941801e-18
2.186395278402789e-17	-1.2676386135911909e-17	2.0507111286055025e-17	-1.905622535055706e-17	1.7819524922975148e-17	-8.552804650855721e-18	-1.0351795368936103e-17	-8.67292453725586e-18	-1.1426370445209542e-17
-5.399527227307552e-18	-1.89710603465008e-17	2.347374444729377e-17	9.337336922678092e-18	-2.7692039130203527e-17	-2.44478354967893e-17	-6.655912256847558e-17	2.416703097754683e-18	1.2051901430540025e-16
5.014512693142102e-17	-5.100953220620389e-17	3.489511144183749e-17	-3.820870155771942e-17	5.225637116846976e-17	-9.442279500373489e-17	1.658825177375178e-16	5.914565438830137e-17	-7.420200114555708e-17
-1.0199906543614936e-17	4.931154540805422e-17	-8.249348083547091e-17	-2.6743700838008475e-17	2.309721672727778e-17	-6.547539117116078e-18	-1.0872890985808605e-17	8.443414508359839e-17	-1.4408349101151218e-17
-1.6236994215734e-17	2.3141608475942044e-17	-2.376990867305804e-17	1.490921251878153e-17	7.28079567199248e-18	2.3807305939902787e-17	4.4120518699765314e-17	-7.280254897561131e-17	-2.3066315721317114e-17
-1.7054747759008087e-17	2.4391837947731645e-17	-4.546451447171104e-17	-4.1867151507822033e-17	6.773962980170571e-17	4.9663986319918184e-17	1.0268946359172567e-17	-2.996645135475578e-17	-5.428915683500567e-17
-1.047522502307426e-17	3.080144373102933e-17	3.362498289661744e-17	7.193685546283892e-18	5.688748158070471e-17	-2.6530555023739535e-17	-2.7714494116095678e-17	1.810082826803568e-17	8.781991378617598e-18
-3.590432009712935e-17	9.873262732189238e-17	-1.317468197743231e-16	-5.870428996604771e-17	4.529959569236862e-17	4.850809961273896e-17	4.549454046271982e-17	-4.855918106950577e-17	-1.1506849681542852e-16
-1.0739143599769556e-17	2.3491815351117373e-17	-1.0244823205658062e-17	-1.4099418733662746e-17	2.119822063787778e-17	1.7670026453743322e-17	7.747105375370949e-18	-1.3035764496487491e-17	7.811940160519201e-18
-7.877943673231992e-19	2.1380681517677933e-17	8.465449173323514e-18	5.673022307052132e-18	1.702210267009149e-17	1.576501678489471e-17	-2.6877613464344998e-17	-8.661540453185796e-18	2.699376370166596e-17
-1.266701740663576e-17	3.205529346804507e-17	2.86954743383406e-17	9.287383536286726e-18	1.2639697814695275e-17	1.3016655146734387e-17	-1.7846048819563843e-17	7.709888415137379e-18	4.2725922325992455e-18
1.9258482625746968e-18	1.5089434955493216e-17	-6.725372832121667e-18	4.3806103742162595e-17	-9.039344169401224e-18	-2.328487517664681e-17	1.8920287570100582e-17	1.8394867026555135e-17	-4.189184706348858e-17
3.9126703399573946e-18	-3.935000443862012e-17	2.6641145543384334e-17	-4.7096991474549716e-17	-7.545443048107945e-18	2.9680435169479017e-17	7.919823265341708e-18	-3.8686617225746095e-17	-3.331255498889186e-17
9.844341003481762e-18	-3.0611916259526056e-17	-2.3646693096201907e-18	-2.6521718604253143e-17	-1.872457262865269e-17	3.337602739151522e-17	2.2702396560016044e-17	-2.1350277664098143e-17	-8.88917714139837e-18
-1.5252185310703805e-18	5.580476304669593e-18	1.3958320530078213e-17	-1.8226857368064928e-17	-3.78269277205218e-18	-2.8833240244946797e-17	-2.065378788269856e-18	2.1760410504980787e-17	-9.019248860497623e-18
-1.557370361437041e-17	2.9697586081177835e-17	2.230377038196408e-17	4.0704946209954823e-17	1.914681057792935e-17	-5.445757982474808e-18	-1.9945918495332026e-17	-1.4359080101533036e-17	-6.739246769640985e-18
-2.451916025904243e-18	3.998721409092948e-19	1.379818320056336e-17	8.75709203540344e-18	-1.879292510755675e-18	7.478796213800399e-18	1.836437514504299e-17	-2.45396379250448e-17	-1.951974371419364e-17
-8.383126601640755e-18	4.4549161469800716e-17	-3.991615123822097e-17	4.470966017844033e-17	-1.4508709883558586e-19	-7.89206877931027e-17	-1.1768634867350922e-17	1.177766141964404e-16	4.7967941366734e-17
9.762054360120327e-18	-2.6407518334178392e-17	6.648451095541685e-18	-2.954345307603288e-17	-1.7691737253091395e-17	2.0929646298259232e-17	1.8271841221904544e-17	-3.014581698616422e-17	-2.670847215784475e-17
-2.362336727293824e-18	4.3716904221621165e-18	5.282543342973087e-18	-2.680343488613587e-18	-1.986597338418141e-18	-1.728809611881641e-17	-2.361486824437009e-18	1.2127203066183776e-17	-1.536088266728604e-17
1.6763087204698481e-18	1.4140822867712353e-17	5.598152242588714e-18	-1.5140597626606846e-17	-2.212264456011032e-18	-3.142663476978341e-17	6.0689348172175525e-18	8.030468971261833e-18	-1.5932575843534608e-17
-1.0919334462741226e-18	-1.6970235374667684e-18	-2.923133788150352e-18	1.1143658978725026e-17	4.005714644235652e-18	2.8818632964045226e-17	3.4639217090747643e-18	-7.36896169998633e-18	2.5161180614138016e-17
-3.544035571950257e-21	7.161010354492071e-18	9.974828329764907e-18	-3.140238297215942e-17	-7.542709596360295e-18	-3.6173066903494895e-17	1.1583196807510519e-17	-2.0536357664533267e-17	4.8542991110369065e-18
5.164795108058231e-19	1.4930270450128183e-18	-2.5228362932551006e-18	7.988492136033445e-18	3.4051315585858804e-18	1.4293002806738963e-17	1.8431155451877133e-18	-5.878733472036751e-19	9.003140387840985e-18
-1.3331967873908257e-19	-1.915147163986609e-18	-5.153930482020777e-18	1.5982936983562728e-17	4.74974440428007e-18	2.164138951752342e-17	-1.2452191162327205e-17	-7.256742544406433e-18	9.796432365933721e-18
-2.1972253275409356e-19	-5.953658752064473e-19	3.3584306604058243e-18	-1.6836742556492312e-17	-6.169862135999155e-18	-3.630713422153932e-17	2.5381485756215543e-18	1.640011540294152e-17	-3.280697244882428e-17
1.81853709864592e-18	3.848908646284326e-18	5.8382524990260465e-18	-1.2068189358547528e-17	1.0124574933723856e-18	-1.858792339006632e-17	8.335033700508841e-18	3.148109052494401e-18	-1.0294766212843682e-17
1.6429387752185361e-19	-2.538365366249165e-18	-2.8942703264204283e-18	1.3373514581810665e-17	-6.233705396117071e-19	-5.45579588862011e-18	-2.338849628615761e-17	1.1833317632758077e-17	-2.0614348749300804e-17
2.576095721612111e-18	4.738026541023532e-18	4.994001296899426e-18	-1.4634748153247585e-17	-9.96287646746573e-18	-2.5603199654772835e-17	1.3454829661305932e-17	1.0441525214104636e-17	-2.3325781574269974e-17
8.721385585556913e-19	-7.2215079830366e-18	-5.798404778282162e-18	2.543220205382549e-17	8.57969397109462e-18	1.7905032037373088e-17	-4.302907032384833e-18	2.644168470890521e-18	-1.2409130155904925e-17
